,e1leftcar,e1leftwaiting,e1leftvalue,e1rightcar,e1rightwaiting,e1rightvalue,e2leftcar,e2leftwaiting,e2leftvalue,e2rightcar,e2rightwaiting,e2rightvalue,e3leftcar,e3leftwaiting,e3leftvalue,e3rightcar,e3rightwaiting,e3rightvalue,e4leftcar,e4leftwaiting,e4leftvalue,e4rightcar,e4rightwaiting,e4rightvalue,1_time,2_time,3_time,4_time
1930,4,69,0,21,218,1,3,27,0,24,274,1,0,0,0,0,0,0,0,0,0,6,33,0,29,46,40,29
1931,6,101,1,12,157,1,7,59,0,13,169,1,0,0,0,1,1,0,0,0,0,10,65,0,29,46,40,29
1932,8,131,1,0,0,0,8,89,0,0,0,0,2,24,0,4,31,0,1,23,0,11,95,0,29,46,40,29
1933,0,0,0,13,100,0,0,0,0,16,145,1,5,69,0,5,36,0,1,68,0,14,116,1,23,48,42,42
1934,1,13,0,16,145,1,0,0,0,20,190,1,7,114,1,0,0,0,2,113,1,0,0,0,23,48,42,42
1935,2,58,0,21,190,1,1,26,0,26,235,1,0,0,0,3,25,0,0,0,0,6,45,0,23,48,42,42
1936,2,82,0,17,148,1,2,50,0,20,137,1,0,0,0,3,49,0,0,0,0,8,69,0,23,48,42,42
1937,0,0,0,3,77,0,0,0,0,3,133,1,3,43,0,5,100,0,0,0,0,12,120,1,23,48,42,42
1938,0,0,0,16,122,1,1,10,0,13,178,1,5,88,0,0,0,0,4,38,0,0,0,0,23,48,42,42
1939,0,0,0,21,167,1,4,55,0,17,223,1,0,0,0,0,0,0,0,0,0,1,4,0,23,48,42,42
1940,0,0,0,26,191,1,6,79,0,17,247,1,0,0,0,2,9,0,0,0,0,1,28,0,23,48,42,42
1941,2,35,0,2,54,0,10,130,1,0,0,0,1,18,0,6,60,0,0,0,0,7,79,0,23,48,42,42
1942,0,0,0,8,123,1,0,0,0,5,123,1,4,63,0,9,105,1,2,36,0,12,124,1,23,48,42,42
1943,2,25,0,17,168,1,0,0,0,7,168,1,7,108,1,0,0,0,5,81,0,0,0,0,23,48,42,42
1944,3,49,0,20,192,1,0,0,0,11,192,1,2,45,0,0,0,0,0,0,0,0,0,0,23,48,42,42
1945,7,100,0,24,243,1,2,15,0,18,243,1,0,0,0,3,29,0,0,0,0,9,44,0,23,48,42,42
1946,9,145,1,0,0,0,5,60,0,0,0,0,2,18,0,7,74,0,2,23,0,12,89,0,23,48,42,42
1947,0,0,0,14,155,1,0,0,0,14,59,0,3,63,0,3,21,0,7,68,0,8,97,0,23,48,42,42
1948,0,0,0,16,179,1,1,18,0,16,83,0,3,87,0,0,0,0,9,92,0,0,0,0,23,48,42,42
1949,2,7,0,23,230,1,2,69,0,21,134,1,0,0,0,2,23,0,0,0,0,2,13,0,23,48,42,42
1950,4,52,0,12,126,1,4,114,1,10,120,1,0,0,0,7,68,0,0,0,0,8,58,0,23,48,42,42
1951,0,0,0,5,109,1,0,0,0,2,93,0,2,42,0,14,113,1,1,1,0,12,103,1,23,48,42,42
1952,0,0,0,16,133,1,0,0,0,12,115,1,4,66,0,12,111,1,4,25,0,13,108,1,23,48,42,42
1953,3,34,0,19,184,1,1,37,0,18,166,1,4,117,1,0,0,0,9,76,0,0,0,0,23,48,42,42
1954,5,79,0,23,229,1,2,82,0,21,211,1,0,0,0,1,13,0,0,0,0,3,28,0,23,48,42,42
1955,6,124,1,0,0,0,5,127,1,0,0,0,0,0,0,3,58,0,1,4,0,9,73,0,23,48,42,42
1956,0,0,0,0,63,0,0,0,0,0,47,0,2,22,0,6,82,0,2,28,0,11,97,0,23,48,42,42
1957,1,18,0,13,112,1,0,0,0,8,95,0,3,73,0,0,0,0,3,79,0,0,0,0,23,48,42,42
1958,3,63,0,15,157,1,0,0,0,13,140,1,0,0,0,0,0,0,0,0,0,2,3,0,23,48,42,42
1959,4,108,1,19,183,1,0,0,0,14,157,1,0,0,0,7,44,0,0,0,0,4,48,0,23,48,42,42
1960,6,132,1,0,13,0,0,0,0,0,0,0,1,14,0,9,68,0,0,0,0,6,72,0,23,48,42,42
1961,0,0,0,16,75,0,0,0,0,8,42,0,4,65,0,14,119,1,0,0,0,10,123,1,23,48,42,42
1962,1,22,0,17,107,1,2,13,0,12,74,0,6,97,0,0,0,0,0,0,0,0,0,0,25,47,28,36
1963,4,61,0,20,146,1,4,52,0,16,113,1,0,0,0,0,0,0,0,0,0,1,3,0,25,47,28,36
1964,5,87,0,23,172,1,4,78,0,19,139,1,0,0,0,0,0,0,0,0,0,2,29,0,25,47,28,36
1965,7,137,1,1,94,0,5,128,1,0,0,0,1,1,0,5,35,0,0,0,0,11,79,0,25,47,28,36
1966,0,0,0,1,80,0,0,0,0,4,49,0,3,32,0,7,66,0,1,29,0,11,110,1,25,47,28,36
1967,0,0,0,11,119,1,1,6,0,10,88,0,4,71,0,0,0,0,1,68,0,0,0,0,25,47,28,36
1968,2,7,0,13,145,1,3,32,0,11,114,1,4,97,0,0,0,0,1,94,0,0,0,0,25,47,28,36
1969,3,57,0,20,195,1,6,82,0,14,164,1,0,0,0,3,11,0,0,0,0,0,0,0,25,47,28,36
1970,5,88,0,8,97,0,6,113,1,1,51,0,0,0,0,5,42,0,0,0,0,3,21,0,25,47,28,36
1971,0,0,0,0,62,0,2,27,0,0,0,0,1,35,0,9,81,0,2,34,0,6,59,0,25,47,28,36
1972,0,0,0,5,84,0,0,0,0,2,23,0,2,61,0,11,107,1,2,60,0,10,85,0,25,47,28,36
1973,1,18,0,8,134,1,2,11,0,4,72,0,6,111,1,0,0,0,3,110,1,0,0,0,25,47,28,36
1974,3,49,0,10,165,1,4,42,0,7,103,1,0,0,0,1,6,0,0,0,0,2,8,0,25,47,28,36
1975,6,88,0,8,121,1,7,81,0,5,65,0,0,0,0,2,45,0,0,0,0,4,47,0,25,47,28,36
1976,6,114,1,0,0,0,9,107,1,0,0,0,0,0,0,3,71,0,1,19,0,5,73,0,25,47,28,36
1977,0,0,0,0,0,0,0,0,0,4,25,0,2,49,0,5,121,1,4,69,0,7,123,1,25,47,28,36
1978,2,14,0,1,15,0,1,13,0,7,56,0,3,80,0,0,0,0,5,100,0,0,0,0,25,47,28,36
1979,6,53,0,4,54,0,6,52,0,11,95,0,0,0,0,1,7,0,0,0,0,1,9,0,25,47,28,36
1980,6,79,0,8,80,0,7,78,0,13,121,1,0,0,0,3,33,0,0,0,0,2,35,0,25,47,28,36
1981,7,129,1,0,0,0,10,128,1,0,0,0,1,13,0,5,83,0,0,0,0,4,85,0,25,47,28,36
1982,0,0,0,0,0,0,0,0,0,1,8,0,2,44,0,7,114,1,1,6,0,6,116,1,25,47,28,36
1983,0,0,0,4,17,0,3,16,0,5,47,0,4,83,0,0,0,0,3,45,0,0,0,0,25,47,28,36
1984,0,0,0,6,43,0,4,42,0,9,73,0,4,109,1,0,0,0,4,71,0,0,0,0,25,47,28,36
1985,0,0,0,7,93,0,6,92,0,9,123,1,0,0,0,2,12,0,0,0,0,0,0,0,25,47,28,36
1986,3,23,0,0,0,0,7,123,1,0,0,0,0,0,0,3,43,0,1,8,0,4,30,0,25,47,28,36
1987,0,0,0,0,0,0,5,29,0,0,0,0,2,32,0,6,82,0,4,47,0,6,69,0,25,47,28,36
1988,0,0,0,0,0,0,0,0,0,1,3,0,4,58,0,8,108,1,4,73,0,7,95,0,25,47,28,36
1989,2,24,0,3,18,0,3,49,0,3,53,0,5,108,1,0,0,0,8,123,1,0,0,0,25,47,28,36
1990,4,55,0,4,49,0,4,80,0,6,84,0,0,0,0,1,1,0,0,0,0,2,16,0,25,47,28,36
1991,6,94,0,1,14,0,6,119,1,4,29,0,0,0,0,2,40,0,0,0,0,8,55,0,25,47,28,36
1992,6,120,1,0,0,0,8,145,1,0,0,0,2,22,0,5,66,0,2,9,0,9,81,0,25,47,28,36
1993,0,0,0,3,15,0,0,0,0,1,1,0,3,72,0,10,116,1,4,59,0,18,131,1,25,47,28,36
1994,1,21,0,4,46,0,0,0,0,3,32,0,4,103,1,0,0,0,4,90,0,0,0,0,25,47,28,36
1995,1,69,0,8,94,0,2,41,0,7,80,0,0,0,0,2,12,0,0,0,0,8,26,0,20,39,39,47
1996,2,90,0,10,115,1,2,62,0,8,101,1,0,0,0,3,33,0,0,0,0,10,47,0,20,39,39,47
1997,4,132,1,0,0,0,3,104,1,0,0,0,0,0,0,7,75,0,1,9,0,12,89,0,20,39,39,47
1998,0,0,0,1,8,0,0,0,0,0,0,0,2,24,0,12,117,1,2,51,0,18,131,1,20,39,39,47
1999,1,15,0,4,58,0,1,15,0,2,24,0,4,74,0,0,0,0,4,101,1,0,0,0,20,39,39,47
2000,1,36,0,6,79,0,2,36,0,5,45,0,0,0,0,0,0,0,0,0,0,1,0,0,20,39,39,47
2001,4,78,0,12,121,1,3,78,0,7,87,0,0,0,0,4,15,0,0,0,0,2,41,0,20,39,39,47
2002,5,120,1,0,0,0,4,120,1,0,0,0,1,4,0,5,57,0,0,0,0,5,83,0,20,39,39,47
2003,0,0,0,0,0,0,0,0,0,4,22,0,6,54,0,8,96,0,2,22,0,12,130,1,20,39,39,47
2004,1,5,0,0,0,0,3,12,0,4,43,0,7,75,0,0,0,0,2,43,0,0,0,0,20,39,39,47
2005,2,47,0,3,16,0,4,54,0,4,85,0,0,0,0,0,0,0,0,0,0,0,0,0,20,39,39,47
2006,3,89,0,7,58,0,6,96,0,7,127,1,0,0,0,4,39,0,0,0,0,7,37,0,20,39,39,47
2007,3,139,1,0,0,0,12,146,1,0,0,0,3,21,0,7,89,0,1,24,0,11,87,0,20,39,39,47
2008,0,0,0,1,0,0,0,0,0,0,0,0,3,42,0,10,110,1,1,45,0,12,108,1,20,39,39,47
2009,1,2,0,7,42,0,3,24,0,1,5,0,3,84,0,0,0,0,3,87,0,0,0,0,20,39,39,47
2010,4,44,0,11,84,0,4,66,0,3,47,0,0,0,0,1,1,0,0,0,0,0,0,0,20,39,39,47
2011,5,94,0,11,102,1,7,116,1,1,27,0,0,0,0,3,51,0,0,0,0,6,33,0,20,39,39,47
2012,5,115,1,0,0,0,7,137,1,0,0,0,0,0,0,6,72,0,0,0,0,9,54,0,20,39,39,47
2013,0,0,0,6,18,0,0,0,0,0,0,0,2,34,0,9,114,1,1,10,0,12,96,0,20,39,39,47
2014,1,10,0,11,60,0,1,4,0,4,26,0,4,76,0,0,0,0,3,52,0,0,0,0,20,39,39,47
2015,3,60,0,21,110,1,2,54,0,7,76,0,0,0,0,2,7,0,0,0,0,1,5,0,20,39,39,47
2016,4,81,0,23,131,1,2,75,0,7,97,0,0,0,0,4,28,0,0,0,0,2,26,0,20,39,39,47
2017,6,123,1,0,0,0,5,117,1,0,0,0,1,0,0,6,70,0,0,0,0,6,68,0,20,39,39,47
2018,0,0,0,12,96,0,0,0,0,3,16,0,3,42,0,11,112,1,0,0,0,10,110,1,20,39,39,47
2019,2,31,0,16,146,1,5,33,0,8,66,0,8,92,0,0,0,0,3,31,0,0,0,0,20,39,39,47
2020,2,52,0,16,167,1,6,54,0,10,87,0,2,32,0,0,0,0,0,0,0,0,0,0,20,39,39,47
2021,3,94,0,20,209,1,7,96,0,13,129,1,0,0,0,0,0,0,0,0,0,0,0,0,20,39,39,47
2022,4,136,1,0,0,0,10,138,1,0,0,0,1,19,0,2,27,0,0,0,0,4,41,0,20,39,39,47
2023,0,0,0,12,146,1,0,0,0,4,17,0,3,69,0,4,77,0,4,43,0,9,91,0,20,39,39,47
2024,2,14,0,14,167,1,1,5,0,5,38,0,4,90,0,0,0,0,4,64,0,0,0,0,20,39,39,47
2025,2,56,0,20,209,1,1,47,0,6,80,0,0,0,0,0,0,0,0,0,0,0,0,0,20,39,39,47
2026,2,96,0,24,249,1,2,87,0,11,120,1,0,0,0,3,37,0,0,0,0,2,25,0,38,30,28,42
2027,3,141,1,0,0,0,5,132,1,0,0,0,2,26,0,10,82,0,2,8,0,6,70,0,38,30,28,42
2028,0,0,0,11,135,1,0,0,0,3,10,0,7,65,0,13,121,1,6,47,0,8,109,1,38,30,28,42
2029,1,6,0,21,168,1,2,9,0,5,43,0,8,98,0,0,0,0,6,80,0,0,0,0,38,30,28,42
2030,4,37,0,24,199,1,4,40,0,7,74,0,5,84,0,0,0,0,6,93,0,0,0,0,38,30,28,42
2031,6,82,0,28,244,1,6,85,0,10,119,1,0,0,0,2,6,0,0,0,0,2,22,0,38,30,28,42
2032,7,121,1,1,81,0,6,124,1,0,0,0,3,23,0,6,45,0,1,17,0,3,61,0,38,30,28,42
2033,0,0,0,1,132,1,0,0,0,0,0,0,5,56,0,8,78,0,1,50,0,6,94,0,38,30,28,42
2034,0,0,0,17,163,1,0,0,0,0,0,0,6,87,0,3,17,0,1,81,0,0,0,0,38,30,28,42
2035,4,32,0,21,208,1,2,30,0,5,44,0,4,109,1,0,0,0,2,24,0,0,0,0,38,30,28,42
2036,6,71,0,25,247,1,5,69,0,9,83,0,0,0,0,0,0,0,0,0,0,2,16,0,38,30,28,42
2037,7,104,1,2,120,1,8,102,1,0,0,0,1,6,0,2,8,0,0,0,0,6,49,0,38,30,28,42
2038,5,118,1,0,120,1,8,86,0,0,0,0,3,37,0,0,4,0,3,28,0,8,80,0,38,30,28,42
2039,0,0,0,13,158,1,1,7,0,1,12,0,4,82,0,0,2,0,4,73,0,3,35,0,38,30,28,42
2040,2,18,0,21,197,1,3,46,0,4,51,0,7,121,1,0,0,0,6,112,1,0,0,0,38,30,28,42
2041,5,51,0,24,230,1,5,79,0,6,84,0,0,0,0,0,0,0,0,0,0,2,16,0,38,30,28,42
2042,5,82,0,25,241,1,6,110,1,6,101,1,0,0,0,1,12,0,0,0,0,7,47,0,38,30,28,42
2043,5,121,1,0,0,0,6,137,1,0,0,0,2,14,0,1,57,0,0,0,0,13,92,0,38,30,28,42
2044,0,0,0,15,144,1,0,0,0,0,0,0,4,53,0,1,4,0,1,19,0,14,103,1,38,30,28,42
2045,1,12,0,20,177,1,4,25,0,1,19,0,5,86,0,0,0,0,2,52,0,0,0,0,38,30,28,42
2046,2,43,0,27,208,1,6,56,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,38,30,28,42
2047,2,88,0,29,253,1,8,101,1,9,95,0,0,0,0,4,40,0,0,0,0,4,34,0,38,30,28,42
2048,5,127,1,0,0,0,11,140,1,0,0,0,4,16,0,8,79,0,1,14,0,5,73,0,38,30,28,42
2049,0,0,0,10,142,1,0,0,0,2,8,0,6,49,0,11,112,1,1,47,0,14,106,1,38,30,28,42
2050,1,12,0,24,173,1,6,23,0,4,39,0,7,80,0,0,0,0,2,78,0,0,0,0,38,30,28,42
2051,3,57,0,30,218,1,8,68,0,11,84,0,0,0,0,0,0,0,0,0,0,0,0,0,38,30,28,42
2052,5,96,0,34,257,1,12,107,1,15,123,1,0,0,0,2,20,0,0,0,0,3,37,0,38,30,28,42
2053,7,129,1,3,113,1,14,140,1,0,0,0,1,2,0,4,53,0,1,14,0,6,70,0,38,30,28,42
2054,0,0,0,1,128,1,4,68,0,2,2,0,2,33,0,7,84,0,3,45,0,9,101,1,38,30,28,42
2055,2,10,0,20,172,1,6,27,0,6,47,0,4,78,0,0,0,0,5,90,0,0,0,0,38,30,28,42
2056,4,49,0,26,211,1,8,66,0,7,86,0,1,8,0,0,0,0,0,0,0,0,0,0,38,30,28,42
2057,5,82,0,27,244,1,11,99,0,10,119,1,0,0,0,5,31,0,0,0,0,2,12,0,38,30,28,42
2058,8,128,1,0,0,0,13,145,1,0,0,0,1,3,0,9,77,0,3,16,0,5,58,0,38,37,36,35
2059,0,0,0,4,134,1,0,0,0,2,11,0,3,41,0,13,115,1,3,54,0,10,96,0,38,37,36,35
2060,2,7,0,11,169,1,5,45,0,6,50,0,5,80,0,0,0,0,7,93,0,0,0,0,38,37,36,35
2061,5,47,0,11,209,1,5,85,0,6,90,0,0,0,0,0,0,0,1,44,0,0,0,0,38,37,36,35
2062,6,86,0,13,248,1,7,124,1,9,129,1,0,0,0,2,34,0,0,0,0,5,34,0,38,37,36,35
2063,7,124,1,0,0,0,9,162,1,0,0,0,0,0,0,5,72,0,1,20,0,10,72,0,38,37,36,35
2064,0,0,0,5,22,0,0,0,0,0,0,0,2,36,0,10,111,1,2,59,0,17,111,1,38,37,36,35
2065,0,0,0,7,62,0,3,15,0,4,35,0,5,76,0,0,0,0,5,99,0,0,25,0,38,37,36,35
2066,2,26,0,12,101,1,6,54,0,9,74,0,0,0,0,0,0,0,2,14,0,1,1,0,38,37,36,35
2067,7,64,0,15,139,1,7,92,0,11,112,1,0,0,0,1,5,0,0,0,0,4,39,0,38,37,36,35
2068,9,103,1,0,0,0,8,131,1,0,0,0,1,18,0,6,44,0,1,4,0,10,78,0,38,37,36,35
2069,0,0,0,2,13,0,0,0,0,2,14,0,4,58,0,8,84,0,2,44,0,15,118,1,38,37,36,35
2070,1,10,0,5,52,0,0,0,0,3,53,0,5,97,0,0,0,0,2,83,0,0,0,0,38,37,36,35
2071,2,48,0,6,90,0,1,17,0,7,91,0,0,0,0,0,0,0,0,0,0,0,0,0,38,37,36,35
2072,4,87,0,9,129,1,3,56,0,13,130,1,0,0,0,2,18,0,0,0,0,1,1,0,38,37,36,35
2073,4,127,1,0,0,0,4,96,0,0,0,0,2,19,0,4,58,0,1,5,0,3,41,0,38,37,36,35
2074,0,0,0,0,0,0,0,0,0,2,9,0,3,58,0,8,97,0,3,44,0,7,80,0,38,37,36,35
2075,1,3,0,2,21,0,0,0,0,6,47,0,3,96,0,0,0,0,5,82,0,0,0,0,38,37,36,35
2076,3,42,0,9,60,0,1,36,0,11,86,0,0,0,0,1,2,0,0,0,0,0,0,0,38,37,36,35
2077,5,82,0,14,100,0,2,76,0,14,126,1,0,0,0,4,41,0,0,0,0,2,27,0,38,37,36,35
2078,9,121,1,0,0,0,2,115,1,0,0,0,1,17,0,8,80,0,1,1,0,7,66,0,38,37,36,35
2079,0,0,0,3,10,0,0,0,0,2,14,0,3,55,0,11,118,1,3,39,0,10,104,1,38,37,36,35
2080,1,14,0,9,49,0,1,0,0,9,53,0,5,94,0,0,0,0,3,78,0,0,0,0,38,37,36,35
2081,6,54,0,12,89,0,3,39,0,14,93,0,0,0,0,0,0,0,0,0,0,0,0,0,38,37,36,35
2082,7,93,0,18,128,1,5,78,0,18,132,1,0,0,0,3,34,0,0,0,0,6,31,0,38,37,36,35
2083,9,131,1,0,0,0,7,116,1,0,0,0,1,6,0,6,72,0,0,0,0,9,69,0,38,37,36,35
2084,0,0,0,4,31,0,0,0,0,7,65,0,2,45,0,8,111,1,2,30,0,10,108,1,38,37,36,35
2085,0,0,0,5,71,0,1,0,0,11,105,1,5,85,0,0,0,0,3,70,0,0,0,0,38,37,36,35
2086,0,0,0,10,110,1,3,39,0,14,144,1,0,0,0,0,0,0,0,0,0,0,0,0,38,37,36,35
2087,1,32,0,11,148,1,8,77,0,15,182,1,0,0,0,1,15,0,0,0,0,5,30,0,38,37,36,35
2088,4,71,0,0,0,0,8,116,1,0,0,0,0,0,0,4,54,0,1,19,0,8,69,0,38,37,36,35
2089,0,0,0,0,0,0,4,80,0,1,1,0,1,7,0,5,73,0,2,38,0,9,88,0,20,34,31,45
2090,0,0,0,3,22,0,0,0,0,5,35,0,1,41,0,6,84,0,3,72,0,10,107,1,20,34,31,45
2091,1,30,0,8,70,0,2,31,0,7,83,0,2,89,0,0,0,0,6,120,1,0,0,0,20,34,31,45
2092,2,51,0,9,91,0,2,52,0,7,104,1,0,0,0,1,1,0,0,0,0,0,0,0,20,34,31,45
2093,2,88,0,11,128,1,3,89,0,12,141,1,0,0,0,4,38,0,0,0,0,0,0,0,20,34,31,45
2094,4,122,1,0,0,0,4,123,1,0,0,0,0,0,0,8,72,0,2,12,0,1,4,0,20,34,31,45
2095,0,0,0,2,21,0,0,0,0,2,22,0,2,3,0,13,120,1,2,60,0,2,26,0,20,34,31,45
2096,0,0,0,4,42,0,1,0,0,2,43,0,2,24,0,0,0,0,2,81,0,0,0,0,20,34,31,45
2097,0,0,0,7,79,0,2,37,0,5,80,0,3,61,0,0,0,0,3,118,1,0,0,0,20,34,31,45
2098,1,10,0,10,113,1,2,71,0,10,114,1,0,0,0,1,15,0,0,0,0,4,24,0,20,34,31,45
2099,1,58,0,0,0,0,3,119,1,0,0,0,0,0,0,4,63,0,1,15,0,8,72,0,20,34,31,45
2100,3,79,0,0,2,0,3,140,1,0,0,0,1,1,0,5,84,0,2,36,0,10,93,0,20,34,31,45
2101,0,0,0,7,35,0,0,0,0,1,3,0,2,38,0,7,121,1,5,73,0,13,130,1,20,34,31,45
2102,1,4,0,10,69,0,1,13,0,4,37,0,4,72,0,0,0,0,6,107,1,0,0,0,20,34,31,45
2103,2,52,0,17,117,1,2,61,0,9,85,0,0,0,0,0,0,0,0,0,0,2,7,0,20,34,31,45
2104,3,73,0,17,138,1,3,82,0,12,106,1,0,0,0,2,16,0,0,0,0,5,28,0,20,34,31,45
2105,6,110,1,0,0,0,4,119,1,0,0,0,2,20,0,4,53,0,0,0,0,6,65,0,20,34,31,45
2106,0,0,0,7,62,0,0,0,0,0,0,0,3,54,0,5,87,0,1,26,0,8,99,0,20,34,31,45
2107,2,17,0,14,110,1,0,0,0,4,39,0,9,102,1,0,0,0,5,74,0,0,0,0,20,34,31,45
2108,2,38,0,18,131,1,1,7,0,5,60,0,9,123,1,0,0,0,5,95,0,0,0,0,20,34,31,45
2109,3,75,0,21,168,1,4,44,0,10,97,0,0,0,0,1,7,0,0,0,0,0,0,0,20,34,31,45
2110,5,109,1,18,135,1,5,78,0,6,61,0,0,0,0,3,41,0,1,1,0,1,13,0,20,34,31,45
2111,0,0,0,1,101,1,0,0,0,0,0,0,0,0,0,6,89,0,4,49,0,7,61,0,20,34,31,45
2112,0,0,0,10,121,1,0,0,0,2,15,0,1,1,0,7,110,1,6,70,0,9,82,0,20,34,31,45
2113,1,9,0,29,158,1,1,11,0,6,52,0,2,38,0,0,0,0,6,107,1,0,0,0,20,34,31,45
2114,2,43,0,32,192,1,1,45,0,12,86,0,0,0,0,0,0,0,0,0,0,1,1,0,20,34,31,45
2115,5,91,0,36,225,1,3,93,0,15,113,1,0,0,0,1,1,0,0,0,0,3,49,0,20,34,31,45
2116,7,112,1,1,119,1,3,114,1,0,0,0,0,0,0,1,22,0,0,0,0,4,70,0,20,34,31,45
2117,0,0,0,6,130,1,0,0,0,3,39,0,1,31,0,3,59,0,0,0,0,5,107,1,20,34,31,45
2118,0,0,0,27,164,1,0,0,0,4,73,0,2,65,0,0,0,0,4,20,0,0,0,0,20,34,31,45
2119,0,0,0,33,212,1,1,45,0,8,121,1,0,0,0,0,0,0,1,21,0,0,0,0,20,34,31,45
2120,1,5,0,34,233,1,2,66,0,9,142,1,0,0,0,3,15,0,0,0,0,0,0,0,20,34,31,45
2121,2,42,0,36,258,1,4,103,1,6,91,0,0,0,0,7,52,0,0,0,0,1,8,0,20,34,31,45
2122,2,62,0,0,0,0,5,137,1,0,0,0,2,18,0,11,86,0,3,29,0,2,42,0,20,34,31,45
2123,0,0,0,0,0,0,0,0,0,5,31,0,2,52,0,7,50,0,2,38,0,0,0,0,49,46,39,42
2124,3,36,0,2,15,0,4,32,0,9,73,0,4,94,0,0,0,0,3,80,0,0,0,0,49,46,39,42
2125,3,81,0,8,60,0,6,77,0,14,118,1,0,0,0,4,32,0,0,0,0,3,12,0,49,46,39,42
2126,4,131,1,0,0,0,6,127,1,0,0,0,3,17,0,8,82,0,2,17,0,4,62,0,49,46,39,42
2127,0,0,0,2,36,0,0,0,0,1,2,0,4,66,0,12,131,1,5,66,0,5,111,1,49,46,39,42
2128,1,2,0,6,78,0,1,30,0,3,44,0,5,108,1,0,0,0,6,108,1,0,0,0,49,46,39,42
2129,3,47,0,8,123,1,3,75,0,8,89,0,0,0,0,3,29,0,0,0,0,0,0,0,49,46,39,42
2130,5,97,0,0,0,0,4,125,1,0,0,0,0,0,0,6,79,0,1,8,0,3,14,0,49,46,39,42
2131,0,0,0,3,35,0,0,0,0,3,36,0,3,35,0,9,128,1,2,57,0,6,63,0,49,46,39,42
2132,0,0,0,7,77,0,0,0,0,4,78,0,4,77,0,0,0,0,4,99,0,0,0,0,49,46,39,42
2133,1,34,0,12,122,1,0,0,0,6,123,1,0,0,0,2,20,0,0,0,0,1,23,0,49,46,39,42
2134,5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,2,70,0,0,0,0,3,73,0,49,46,39,42
2135,0,0,0,4,31,0,0,0,0,3,29,0,2,45,0,4,119,1,1,48,0,8,122,1,49,46,39,42
2136,3,25,0,6,73,0,0,0,0,3,71,0,4,87,0,0,0,0,2,90,0,0,0,0,49,46,39,42
2137,6,70,0,9,118,1,3,29,0,8,116,1,0,0,0,0,0,0,0,0,0,3,17,0,49,46,39,42
2138,7,120,1,0,0,0,4,79,0,0,0,0,2,18,0,3,17,0,1,31,0,8,67,0,49,46,39,42
2139,0,0,0,1,1,0,0,0,0,1,8,0,2,67,0,7,66,0,3,80,0,16,116,1,49,46,39,42
2140,0,0,0,3,43,0,1,7,0,5,50,0,2,109,1,0,0,0,3,122,1,0,0,0,49,46,39,42
2141,2,29,0,4,88,0,4,52,0,6,95,0,0,0,0,0,0,0,0,0,0,7,73,0,49,46,39,42
2142,5,79,0,0,0,0,6,102,1,0,0,0,0,0,0,3,31,0,3,31,0,10,123,1,49,46,39,42
2143,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,5,80,0,3,80,0,12,172,1,49,46,39,42
2144,1,13,0,2,31,0,1,14,0,3,28,0,2,56,0,0,0,0,3,122,1,0,0,0,49,46,39,42
2145,2,58,0,6,76,0,3,59,0,5,73,0,0,0,0,0,0,0,0,0,0,1,28,0,49,46,39,42
2146,3,108,1,0,0,0,6,109,1,0,0,0,1,14,0,3,34,0,0,0,0,3,78,0,49,46,39,42
2147,0,0,0,1,18,0,0,0,0,4,19,0,1,55,0,8,75,0,2,29,0,6,119,1,47,40,43,47
2148,0,0,0,7,64,0,0,0,0,6,65,0,2,101,1,0,0,0,2,75,0,0,0,0,47,40,43,47
2149,3,32,0,12,114,1,1,0,0,8,115,1,0,0,0,3,8,0,0,0,0,2,23,0,47,40,43,47
2150,4,80,0,0,0,0,6,48,0,0,0,0,0,0,0,7,56,0,0,0,0,6,71,0,47,40,43,47
2151,0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,8,99,0,1,29,0,7,114,1,47,40,43,47
2152,0,0,0,7,68,0,0,0,0,1,4,0,1,24,0,0,0,0,2,75,0,0,0,0,47,40,43,47
2153,0,0,0,8,118,1,1,21,0,2,54,0,0,0,0,2,22,0,0,0,0,0,0,0,47,40,43,47
2154,4,28,0,0,0,0,4,69,0,0,0,0,1,10,0,6,70,0,2,22,0,3,35,0,47,40,43,47
2155,0,0,0,2,15,0,0,0,0,2,11,0,2,53,0,10,113,1,3,65,0,6,78,0,47,40,43,47
2156,1,14,0,6,61,0,1,20,0,8,56,0,4,99,0,0,0,0,4,111,1,0,0,0,47,40,43,47
2157,2,64,0,12,111,1,2,70,0,14,106,1,0,0,0,4,21,0,0,0,0,0,0,0,47,40,43,47
2158,3,112,1,0,0,0,4,118,1,0,0,0,0,0,0,6,69,0,0,0,0,4,24,0,47,40,43,47
2159,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,9,112,1,2,26,0,3,46,0,47,40,43,47
2160,1,5,0,2,15,0,1,15,0,7,60,0,2,18,0,0,0,0,3,72,0,0,0,0,47,40,43,47
2161,5,55,0,7,65,0,5,65,0,8,110,1,0,0,0,1,23,0,0,0,0,1,14,0,47,40,43,47
2162,6,103,1,0,0,0,8,113,1,0,0,0,1,21,0,2,71,0,0,0,0,1,62,0,47,40,43,47
